,sLapDistance,xCarX,xCarY,aYaw,vCar
00:24.8,1055.56,69.28,83.9,-178.02,214.936
00:24.8,1058.57,71.68,83.98,-177.98,214.765
00:24.9,1061.58,75.88,84.12,-177.9,214.487
00:24.9,1064.58,77.68,84.19,-177.89,213.77
00:25.0,1067.57,81.28,84.31,-177.87,213.956
00:25.1,1070.57,84.27,84.42,-177.92,214.032
00:25.1,1073.55,86.65,84.5,-177.97,213.867
00:25.1,1076.54,90.83,84.65,-178.01,213.7
00:25.2,1079.52,92.62,84.71,-178.03,213.306
00:25.3,1082.5,96.19,84.84,-177.98,212.656
00:25.3,1085.47,99.16,84.94,-177.88,212.696
00:25.4,1088.44,101.54,85.02,-177.81,212.412
00:25.4,1091.41,105.69,85.17,-177.74,212.366
00:25.5,1094.37,107.46,85.24,-177.73,211.953
00:25.5,1097.33,111.01,85.38,-177.7,211.92
00:25.6,1100.29,113.96,85.49,-177.68,211.795
00:25.6,1103.24,116.32,85.58,-177.68,211.231
00:25.6,1106.19,120.45,85.74,-177.69,210.645
00:25.7,1109.13,122.21,85.81,-177.66,210.544
00:25.8,1112.08,125.74,85.95,-177.62,210.575
00:25.8,1115.02,128.67,86.07,-177.66,210.211
00:25.9,1117.95,131.02,86.17,-177.7,210.269
00:25.9,1120.88,135.12,86.33,-177.68,209.699
00:25.9,1123.81,136.87,86.4,-177.66,209.061
00:26.0,1126.73,140.38,86.54,-177.77,209.082
00:26.1,1129.65,143.3,86.66,-177.92,208.841
00:26.1,1132.57,145.63,86.75,-177.96,208.685
00:26.1,1135.48,149.7,86.9,-178.02,208.627
00:26.2,1138.39,151.45,86.96,-177.96,208.374
00:26.3,1141.3,154.93,87.09,-177.78,207.871
00:26.3,1144.2,157.83,87.2,-177.68,207.758
00:26.3,1147.1,160.15,87.29,-177.65,207.742
00:26.4,1150,164.2,87.45,-177.69,207.543
00:26.5,1152.89,165.94,87.51,-177.71,207.529
00:26.5,1155.78,169.4,87.65,-177.73,207.016
00:26.5,1158.66,172.27,87.77,-177.69,205.811
00:26.6,1161.53,174.56,87.86,-177.59,205.386
00:26.6,1164.38,178.56,88.02,-177.35,204.795
00:26.7,1167.22,180.26,88.1,-177.26,203.76
00:26.8,1170.05,183.64,88.25,-177.03,202.918
00:26.8,1172.86,186.44,88.39,-176.79,201.593
00:26.8,1175.65,188.68,88.51,-176.57,200.195
00:26.9,1178.44,192.56,88.73,-175.94,198.816
00:26.9,1181.2,194.22,88.83,-175.53,198.407
00:27.0,1183.96,197.52,89.05,-174.5,198.178
00:27.1,1186.7,200.24,89.26,-174.12,197.045
00:27.1,1189.41,202.4,89.45,-174.08,196.017
00:27.1,1192.12,206.17,89.8,-174.06,194.537
00:27.2,1194.81,207.77,89.96,-174.01,192.779
00:27.2,1197.48,210.96,90.28,-173.7,191.467
00:27.3,1200.14,213.6,90.56,-173.07,190.747
00:27.4,1202.78,215.7,90.8,-172.58,190.057
00:27.4,1205.4,219.34,91.24,-172.12,189.071
00:27.4,1208.01,220.89,91.44,-172,187.665
00:27.5,1210.61,223.98,91.85,-171.71,186.519
00:27.6,1213.19,226.53,92.21,-171.36,185.141
00:27.6,1215.75,228.56,92.5,-171.02,184.222
00:27.6,1218.31,232.09,93.04,-170.29,183.783
00:27.7,1220.85,233.6,93.28,-170.02,183.066
00:27.8,1223.38,236.59,93.79,-169.68,182.016
00:27.8,1225.9,239.07,94.22,-169.42,180.816
00:27.8,1228.41,241.04,94.58,-169,179.561
00:27.9,1230.9,244.48,95.22,-167.38,179.22
00:28.0,1233.39,245.94,95.5,-166.7,178.926
00:28.0,1235.86,248.84,96.11,-166.05,178.04
00:28.0,1238.31,251.23,96.65,-165.98,177.154
00:28.1,1240.75,253.13,97.09,-166,175.756
00:28.1,1243.18,256.43,97.89,-165.8,174.273
00:28.2,1245.59,257.83,98.24,-165.6,173.104
00:28.2,1247.98,260.61,98.94,-165.18,171.469
00:28.3,1250.35,262.9,99.54,-164.86,170.404
00:28.4,1252.7,264.72,100.01,-164.42,169.308
00:28.4,1255.02,267.85,100.86,-163.77,167.761
00:28.5,1257.32,269.17,101.22,-163.83,166.018
00:28.5,1259.58,271.78,101.96,-164.11,163.635
00:28.6,1261.81,273.93,102.56,-164.22,160.586
00:28.6,1264.02,275.62,103.04,-164.28,157.998
00:28.6,1266.19,278.54,103.86,-164.24,155.132
00:28.7,1268.33,279.77,104.21,-164.23,152.297
00:28.7,1270.44,282.21,104.9,-164.24,150.225
00:28.8,1272.52,284.21,105.46,-164.27,148.556
00:28.9,1274.57,285.78,105.9,-164.31,146.654
00:28.9,1276.59,288.49,106.66,-164.41,144.637
00:29.0,1278.58,289.64,106.98,-164.43,142.229
00:29.0,1280.53,291.89,107.61,-164.49,140.053
00:29.1,1282.45,293.73,108.13,-164.53,137.984
00:29.1,1284.34,295.19,108.53,-164.57,135.35
00:29.1,1286.2,297.69,109.22,-164.67,133.205
00:29.2,1288.03,298.74,109.51,-164.72,131.069
00:29.3,1289.82,300.82,110.07,-164.93,128.672
00:29.3,1291.59,302.52,110.53,-165.23,126.158
00:29.3,1293.33,303.86,110.88,-165.66,124.201
00:29.4,1295.04,306.17,111.47,-166.88,122.741
00:29.5,1296.72,307.15,111.71,-167.49,121.004
00:29.5,1298.36,309.07,112.14,-168.58,119.03
00:29.5,1299.98,310.65,112.47,-169.37,116.738
00:29.6,1301.57,311.9,112.72,-169.95,114.482
00:29.6,1303.14,314.05,113.1,-171.19,112.833
00:29.7,1304.68,314.97,113.25,-171.87,110.761
00:29.7,1306.21,316.77,113.52,-173.31,109.094
00:29.8,1307.7,318.25,113.71,-174.52,107.848
00:29.9,1309.18,319.42,113.84,-175.44,106.368
00:29.9,1310.63,321.45,114.01,-177.04,105.013
00:30.0,1312.07,322.3,114.06,-177.72,103.493
00:30.0,1313.49,324,114.14,-179.14,102.046
00:30.1,1314.89,325.4,114.17,179.6,100.959
00:30.1,1316.27,326.5,114.17,178.54,99.687
00:30.1,1317.64,328.41,114.12,176.63,98.656
00:30.2,1318.99,329.22,114.08,175.79,97.765
00:30.3,1320.34,330.83,113.97,174.08,96.681
00:30.3,1321.66,332.15,113.84,172.6,95.628
00:30.4,1322.98,333.19,113.72,171.37,94.563
00:30.4,1324.28,334.99,113.45,169.18,93.446
00:30.5,1325.56,335.75,113.32,168.25,92.363
00:30.5,1326.84,337.24,113.01,166.45,91.273
00:30.6,1328.09,338.46,112.73,164.96,90.242
00:30.6,1329.34,339.42,112.47,163.72,89.275
00:30.6,1330.57,341.07,111.99,161.42,88.359
00:30.7,1331.79,341.76,111.76,160.32,87.587
00:30.7,1333,343.12,111.26,157.84,87.045
00:30.8,1334.19,344.23,110.82,156.07,86.088
00:30.9,1335.38,345.1,110.44,155.08,85.237
00:30.9,1336.56,346.6,109.75,153.46,84.712
00:30.9,1337.73,347.24,109.45,152.7,84.031
00:31.0,1338.9,348.5,108.83,150.27,83.467
00:31.0,1340.06,349.52,108.28,147.16,83.549
00:31.1,1341.22,350.32,107.83,144.89,83.369
00:31.2,1342.36,351.67,106.96,142.05,82.808
00:31.2,1343.49,352.23,106.57,141.05,82.57
00:31.2,1344.63,353.32,105.75,138.92,84.297
00:31.3,1345.76,354.2,105.04,137.38,82.634
00:31.4,1346.88,354.88,104.46,136.36,81.807
00:31.4,1348,356.04,103.4,134.76,80.999
00:31.4,1349.12,356.52,102.94,134.03,80.366
00:31.5,1350.22,357.44,101.99,132.52,79.826
00:31.6,1351.31,358.17,101.19,131.28,78.968
00:31.6,1352.38,358.73,100.54,130.4,77.784
00:31.6,1353.43,359.67,99.41,129.15,76.493
00:31.7,1354.47,360.06,98.93,128.77,75.135
00:31.8,1355.48,360.81,97.98,128.41,73.414
00:31.8,1356.48,361.43,97.21,128.49,71.683
00:31.9,1357.45,361.91,96.6,128.79,70.344
00:31.9,1358.41,362.76,95.58,129.82,68.916
00:32.0,1359.34,363.13,95.16,130.47,67.393
00:32.0,1360.26,363.86,94.34,132.15,66.096
00:32.1,1361.16,364.48,93.7,133.84,65.011
00:32.1,1362.04,364.98,93.2,135.26,64.164
00:32.1,1362.92,365.88,92.38,137.93,63.27
00:32.2,1363.79,366.27,92.05,139.13,62.666
00:32.2,1364.65,367.07,91.41,141.66,62.046
00:32.3,1365.5,367.76,90.91,144.02,61.494
00:32.4,1366.35,368.32,90.53,145.99,61.112
00:32.4,1367.19,369.32,89.92,149.5,60.655
00:32.5,1368.02,369.75,89.68,150.98,60.029
00:32.5,1368.85,370.63,89.23,153.8,59.409
00:32.5,1369.67,371.37,88.89,156.13,58.72
00:32.6,1370.48,371.97,88.65,157.95,58.103
00:32.6,1371.29,373.02,88.27,160.94,57.475
00:32.7,1372.08,373.47,88.13,162.19,56.754
00:32.7,1372.86,374.38,87.88,164.8,55.965
00:32.8,1373.64,375.13,87.72,167.15,55.409
00:32.8,1374.4,375.72,87.61,169.07,54.697
00:32.9,1375.16,376.76,87.46,172.36,53.983
00:33.0,1375.9,377.2,87.42,173.77,53.336
00:33.0,1376.64,378.07,87.37,176.6,52.802
00:33.0,1377.37,378.8,87.37,179.04,52.296
00:33.1,1378.09,379.37,87.39,-178.87,52.009
00:33.2,1378.81,380.36,87.47,-175.39,51.695
00:33.2,1379.52,380.78,87.53,-173.75,51.27
00:33.2,1380.23,381.61,87.67,-170.41,51.14
00:33.3,1380.94,382.29,87.83,-167.56,50.806
00:33.3,1381.64,382.82,87.97,-165.28,50.556
00:33.4,1382.33,383.74,88.28,-161.54,49.821
00:33.5,1383.03,384.12,88.43,-159.92,49.409
00:33.5,1383.72,384.87,88.77,-156.74,49.311
00:33.5,1384.42,385.49,89.09,-153.96,49.305
00:33.6,1385.13,385.98,89.36,-151.79,50.092
00:33.6,1385.85,386.83,89.89,-147.93,50.999
00:33.7,1386.58,387.19,90.14,-146.26,51.801
00:33.8,1387.32,387.89,90.67,-142.98,52.891
00:33.8,1388.08,388.47,91.14,-140.37,53.928
00:33.9,1388.84,388.93,91.55,-138.31,54.853
00:33.9,1389.62,389.71,92.3,-134.79,55.787
00:34.0,1390.41,390.04,92.65,-133.33,57.172
00:34.0,1391.22,390.68,93.37,-130.49,58.296
00:34.0,1392.05,391.2,94.01,-128.48,59.751
00:34.1,1392.9,391.62,94.55,-127.15,61.295
00:34.1,1393.76,392.33,95.53,-125.13,62.788
00:34.2,1394.65,392.63,95.97,-124.29,64.128
00:34.2,1395.56,393.24,96.89,-122.64,65.693
00:34.3,1396.49,393.73,97.68,-121.42,67.881
00:34.3,1397.45,394.13,98.34,-120.51,69.834
00:34.4,1398.43,394.82,99.53,-119.09,71.103
00:34.5,1399.44,395.12,100.05,-118.54,72.92
00:34.5,1400.47,395.71,101.14,-117.64,74.562
00:34.6,1401.52,396.2,102.08,-117.1,76.603
00:34.6,1402.61,396.6,102.85,-116.83,78.77
00:34.6,1403.72,397.31,104.24,-116.64,80.613
00:34.7,1404.86,397.62,104.86,-116.66,82.655
00:34.8,1406.03,398.26,106.11,-117.01,84.602
00:34.8,1407.22,398.81,107.18,-117.65,86.417
00:34.8,1408.45,399.27,108.04,-118.34,88.808
00:34.9,1409.69,400.11,109.58,-119.77,91.231
00:35.0,1410.97,400.49,110.25,-120.58,93.117
00:35.0,1412.27,401.29,111.59,-122.7,94.85
00:35.0,1413.59,402,112.71,-124.57,95.544
00:35.1,1414.93,402.59,113.6,-125.71,96.608
00:35.2,1416.28,403.68,115.15,-127.13,97.438
00:35.2,1417.64,404.16,115.81,-127.82,98.195
00:35.3,1419.01,405.15,117.13,-129.52,98.668
00:35.3,1420.39,406,118.22,-131.4,99.358
00:35.3,1421.77,406.7,119.08,-132.82,99.748
00:35.4,1423.17,407.99,120.55,-134.89,100.804
00:35.5,1424.57,408.56,121.17,-135.64,101.393
00:35.5,1425.99,409.75,122.39,-137.08,102.541
00:35.5,1427.42,410.77,123.4,-138.05,103.395
00:35.6,1428.85,411.6,124.19,-139.04,103.42
00:35.7,1430.3,413.11,125.55,-141.15,103.96
00:35.7,1431.77,413.78,126.12,-141.93,104.863
00:35.7,1433.24,415.16,127.24,-143.33,106.203
00:35.8,1434.73,416.34,128.15,-144.75,107.433
00:35.9,1436.23,417.3,128.87,-146,108.388
00:35.9,1437.74,419.03,130.1,-147.7,108.455
00:36.0,1439.27,419.79,130.61,-148.46,109.944
00:36.0,1440.81,421.36,131.61,-149.96,111.654
00:36.1,1442.36,422.69,132.41,-150.93,112.776
00:36.1,1443.93,423.77,133.04,-151.58,113.249
00:36.1,1445.51,425.71,134.13,-152.73,114.618
00:36.2,1447.1,426.55,134.59,-153.37,115.203
00:36.2,1448.71,428.26,135.48,-154.75,115.264
00:36.3,1450.32,429.7,136.2,-155.78,116.341
00:36.3,1451.95,430.88,136.77,-156.78,117.137
00:36.4,1453.59,432.97,137.72,-158.62,118.099
00:36.5,1455.24,433.89,138.11,-159.32,119.454
00:36.5,1456.91,435.74,138.88,-160.51,120.616
00:36.6,1458.59,437.31,139.49,-161.53,121.901
00:36.6,1460.29,438.58,139.96,-162.53,122.869
00:36.6,1462,440.85,140.75,-164.17,123.586
00:36.7,1463.73,441.84,141.08,-164.73,124.749
00:36.7,1465.47,443.84,141.69,-165.63,126.171
00:36.8,1467.23,445.54,142.18,-166.68,127.059
00:36.8,1469.01,446.91,142.56,-167.54,129.134
00:36.9,1470.81,449.35,143.18,-168.24,130.263
00:37.0,1472.62,450.42,143.44,-168.53,131.482
00:37.0,1474.45,452.56,143.93,-169.18,132.28
00:37.0,1476.31,454.38,144.32,-169.56,134.499
00:37.1,1478.18,455.84,144.62,-169.8,136.069
00:37.2,1480.07,458.45,145.14,-169.98,137.053
00:37.2,1481.98,459.58,145.36,-170.15,138.445
00:37.3,1483.91,461.86,145.78,-170.65,139.37
00:37.3,1485.86,463.78,146.12,-170.91,140.838
00:37.4,1487.84,465.34,146.39,-170.96,140.911
00:37.4,1489.83,468.1,146.85,-171.05,143.374
00:37.5,1491.84,469.29,147.04,-171.12,145.437
00:37.5,1493.87,471.7,147.43,-171.18,146.269
00:37.5,1495.92,473.73,147.75,-171.24,148.086
00:37.6,1497.99,475.37,148.01,-171.3,149.718
00:37.6,1500.08,478.27,148.46,-171.36,149.985
00:37.7,1502.19,479.52,148.66,-171.35,150.152
00:37.7,1504.32,482.04,149.05,-171.35,152.071
00:37.8,1506.47,484.17,149.37,-171.35,153.585
00:37.9,1508.63,485.45,149.57,-171.35,154.599
00:37.9,1510.82,488.91,150.1,-171.35,155.832
00:38.0,1513.02,490.22,150.3,-171.35,156.335
00:38.0,1515.24,492.41,150.63,-171.33,158.215
00:38.1,1517.47,495.06,151.04,-171.28,159.747
00:38.1,1519.72,496.39,151.24,-171.24,161.721
00:38.2,1521.99,499.98,151.8,-171.14,162.173
00:38.2,1524.27,501.34,152.01,-171.1,163.14
00:38.2,1526.57,503.62,152.37,-171.05,164.062
00:38.3,1528.89,506.37,152.8,-171.05,165.936
00:38.4,1531.23,507.75,153.02,-171.04,167.587
00:38.4,1533.58,511.47,153.6,-171,167.968
00:38.5,1535.95,512.88,153.83,-170.94,167.709
00:38.5,1538.34,515.23,154.2,-170.79,168.856
00:38.6,1540.74,518.08,154.67,-170.57,170.437
00:38.6,1543.15,519.51,154.9,-170.45,172.107
00:38.6,1545.58,523.35,155.55,-170.15,173.504
00:38.7,1548.03,524.79,155.79,-170.08,174.99
00:38.8,1550.49,527.22,156.21,-169.89,176.452
00:38.8,1552.96,530.14,156.72,-169.42,177.578
00:38.8,1555.45,531.61,156.98,-169.24,178.662
00:38.9,1557.95,535.56,157.71,-169.17,177.276
00:39.0,1560.47,537.04,157.98,-169.18,178.65
00:39.0,1563.01,539.53,158.45,-169.2,180.443
00:39.0,1565.56,542.54,159.03,-169.17,181.711
00:39.1,1568.12,544.05,159.31,-169.14,182.077
00:39.2,1570.7,548.11,160.09,-169.03,182.746
00:39.2,1573.29,549.64,160.39,-168.97,184.405
00:39.3,1575.9,552.19,160.88,-168.86,186.007
00:39.3,1578.52,555.28,161.49,-168.73,187.021
00:39.3,1581.15,556.83,161.79,-168.69,188.425
00:39.4,1583.79,560.98,162.62,-168.43,189.819
00:39.5,1586.46,562.55,162.93,-168.32,189.3
00:39.5,1589.13,565.17,163.46,-168.28,188.635
00:39.5,1591.82,568.33,164.11,-168.38,189.685
00:39.6,1594.52,569.92,164.44,-168.44,192.807
00:39.6,1597.22,574.16,165.31,-168.64,194.061
00:39.7,1599.94,575.76,165.63,-168.74,194.73
00:39.7,1602.67,578.44,166.17,-168.89,196.185
00:39.8,1605.42,581.67,166.82,-168.85,195.872
00:39.9,1608.18,583.3,167.15,-168.8,194.977
00:39.9,1610.95,587.64,168.02,-168.61,197.891
00:40.0,1613.72,589.28,168.35,-168.53,199.286
00:40.0,1616.51,592.01,168.89,-168.41,199.609
00:40.0,1619.31,595.3,169.56,-168.36,200.995
00:40.1,1622.13,596.96,169.89,-168.4,201.614
00:40.2,1624.96,601.4,170.8,-168.54,200.346
00:40.2,1627.8,603.07,171.13,-168.58,203.209
00:40.2,1630.65,605.86,171.7,-168.64,204.388
00:40.3,1633.51,609.23,172.38,-168.71,205.029
00:40.3,1636.39,610.92,172.72,-168.71,203.761
00:40.4,1639.28,615.45,173.63,-168.7,203.784
00:40.5,1642.17,617.16,173.98,-168.69,205.688
00:40.5,1645.09,620.02,174.55,-168.68,207.202
00:40.6,1648.01,623.45,175.24,-168.67,208.637
00:40.6,1650.94,625.18,175.59,-168.68,209.751
00:40.6,1653.88,629.8,176.51,-168.73,208.075
00:40.7,1656.84,631.54,176.86,-168.77,207.941
00:40.8,1659.8,634.45,177.44,-168.85,210.712
00:40.8,1662.76,637.93,178.14,-168.98,212.013
00:40.9,1665.74,639.68,178.48,-169.05,212.596
00:40.9,1668.73,644.37,179.41,-168.99,213.794
00:41.0,1671.73,646.14,179.76,-168.9,212.564
00:41.0,1674.74,649.09,180.34,-168.78,212.262
00:41.0,1677.76,652.65,181.05,-168.73,213.877
00:41.1,1680.79,654.43,181.4,-168.73,215.854
00:41.1,1683.83,659.2,182.35,-168.76,215.769
00:41.2,1686.88,661,182.7,-168.77,216.675
00:41.3,1689.93,664,183.3,-168.8,217.929
00:41.3,1693,667.61,184.02,-168.83,219.169
00:41.3,1696.08,669.42,184.38,-168.85,219.828
00:41.4,1699.17,674.28,185.34,-168.84,217.969
00:41.5,1702.27,676.1,185.7,-168.85,219.922
00:41.5,1705.38,679.15,186.3,-168.88,221.579
00:41.6,1708.5,682.83,187.03,-168.93,222.663
00:41.6,1711.63,684.67,187.39,-168.96,223.764
00:41.7,1714.77,689.6,188.36,-169.06,223.133
00:41.7,1717.92,691.45,188.72,-169.07,221.286
00:41.7,1721.08,694.56,189.33,-169.04,222.156
00:41.8,1724.24,698.29,190.05,-169.01,224.945
00:41.8,1727.42,700.16,190.42,-169,223.777
00:41.9,1730.6,705.15,191.39,-168.89,221.97
00:42.0,1733.77,707.02,191.75,-168.77,224.793
00:42.0,1736.95,710.14,192.36,-168.48,225.571
00:42.1,1740.12,713.87,193.1,-168.15,225.614
00:42.1,1743.29,715.73,193.48,-168.12,225.663
00:42.1,1746.45,720.69,194.49,-168.36,225.718
00:42.2,1749.61,722.55,194.87,-168.46,225.751
00:42.2,1752.76,725.64,195.5,-168.51,225.55
00:42.3,1755.91,729.34,196.25,-168.46,224.823
00:42.4,1759.06,731.19,196.63,-168.43,224.426
00:42.4,1762.2,736.11,197.64,-168.42,224.439
00:42.5,1765.34,737.96,198.01,-168.41,224.448
00:42.5,1768.47,741.03,198.64,-168.39,224.295
00:42.5,1771.6,744.71,199.4,-168.39,224.121
00:42.6,1774.73,746.54,199.77,-168.39,223.593
00:42.7,1777.85,751.44,200.78,-168.35,223.014
00:42.7,1780.97,753.27,201.16,-168.31,222.919
00:42.8,1784.08,756.32,201.78,-168.23,222.599
00:42.8,1787.19,759.97,202.54,-168.17,222.416
00:42.9,1790.3,761.8,202.92,-168.17,222.321
00:42.9,1793.4,766.65,203.94,-168.23,222.04
00:43.0,1796.5,768.47,204.31,-168.23,221.46
00:43.0,1799.59,771.5,204.95,-168.2,221.094
00:43.1,1802.68,775.13,205.71,-168.13,220.758
00:43.1,1805.77,776.94,206.09,-168.08,220.267
00:43.1,1808.85,781.77,207.1,-168.08,220.197
00:43.2,1811.93,783.57,207.48,-168.09,220.267
00:43.2,1815,786.58,208.11,-168.09,220.072
00:43.3,1818.07,790.19,208.88,-168.07,219.669
00:43.4,1821.14,791.99,209.26,-168.05,219.333
00:43.4,1824.2,796.78,210.27,-168.04,218.741
00:43.5,1827.26,798.58,210.65,-168.05,218.305
00:43.5,1830.32,801.57,211.29,-168.09,218.305
00:43.6,1833.37,805.15,212.04,-168.14,218.357
00:43.6,1836.42,806.94,212.42,-168.16,218.079
00:43.6,1839.46,811.7,213.43,-168.2,217.78
00:43.7,1842.5,813.48,213.8,-168.21,217.49
00:43.7,1845.54,816.46,214.43,-168.22,217.197
00:43.8,1848.57,820.02,215.17,-168.21,217.093
00:43.8,1851.6,821.8,215.55,-168.2,216.913
00:43.9,1854.62,826.53,216.54,-168.14,216.699
00:44.0,1857.64,828.3,216.91,-168.13,216.312
00:44.0,1860.66,831.26,217.54,-168.18,215.915
00:44.0,1863.67,834.8,218.28,-168.22,215.32
00:44.1,1866.68,836.56,218.65,-168.24,214.853
00:44.1,1869.69,841.27,219.64,-168.33,214.847
00:44.2,1872.69,843.03,220,-168.37,214.438
00:44.2,1875.69,845.97,220.61,-168.41,214.032
00:44.3,1878.68,849.49,221.34,-168.45,213.901
00:44.4,1881.67,851.24,221.71,-168.41,213.642
00:44.4,1884.65,855.9,222.67,-168.4,213.135
00:44.5,1887.61,857.65,223.03,-168.44,212.29
00:44.5,1890.57,860.54,223.63,-168.51,211.243
00:44.5,1893.52,864.01,224.34,-168.61,210.52
00:44.6,1896.46,865.74,224.69,-168.65,210.278
00:44.7,1899.39,870.32,225.62,-168.68,209.818
00:44.7,1902.3,872.04,225.97,-168.68,209.104
00:44.8,1905.2,874.88,226.54,-168.69,207.813
00:44.8,1908.1,878.28,227.23,-168.69,206.876
00:44.8,1910.98,879.98,227.57,-168.67,206.607
00:44.9,1913.85,884.47,228.48,-168.55,205.682
00:45.0,1916.7,886.15,228.82,-168.56,204.814
00:45.0,1919.54,888.93,229.38,-168.63,203.888
00:45.0,1922.37,892.26,230.05,-168.74,202.509
00:45.1,1925.19,893.92,230.39,-168.82,201.431
00:45.2,1928,898.32,231.27,-169,200.244
00:45.2,1930.79,899.97,231.59,-169.06,199.93
00:45.2,1933.57,902.7,232.13,-169.1,199.463
00:45.3,1936.34,905.96,232.77,-168.97,198.813
00:45.4,1939.1,907.58,233.09,-168.85,198.114
00:45.4,1941.85,911.88,233.95,-168.61,197.144
00:45.5,1944.58,913.49,234.27,-168.58,196.033
00:45.5,1947.3,916.16,234.81,-168.6,194.892
00:45.6,1950.01,919.34,235.45,-168.61,194.025
00:45.6,1952.7,920.93,235.77,-168.62,193.188
00:45.6,1955.38,925.12,236.62,-168.63,192.499
00:45.7,1958.04,926.69,236.93,-168.62,191.348
00:45.8,1960.68,929.27,237.46,-168.6,189.444
00:45.8,1963.29,932.34,238.08,-168.56,187.411
00:45.8,1965.88,933.86,238.39,-168.53,185.62
00:45.9,1968.44,937.87,239.2,-168.45,183.848
00:46.0,1970.97,939.36,239.51,-168.45,181.82
00:46.0,1973.47,941.8,240.01,-168.48,179.641
00:46.0,1975.94,944.7,240.6,-168.51,176.962
00:46.1,1978.37,946.13,240.9,-168.53,173.977
00:46.2,1980.77,949.88,241.66,-168.6,170.965
00:46.2,1983.13,951.27,241.95,-168.62,168.334
00:46.3,1985.45,953.54,242.41,-168.67,165.518
00:46.3,1987.74,956.23,242.96,-168.72,163.534
00:46.3,1989.98,957.55,243.23,-168.76,160.293
00:46.4,1992.19,961.01,243.92,-168.8,157.055
00:46.5,1994.36,962.28,244.18,-168.84,153.811
00:46.5,1996.5,964.38,244.6,-168.93,150.573
00:46.5,1998.6,966.85,245.1,-169.04,147.332
00:46.6,2000.67,968.06,245.34,-169.16,144.14
00:46.7,2002.7,971.23,245.96,-169.5,143.316
00:46.7,2004.68,972.4,246.19,-169.61,141.665
00:46.7,2006.61,974.3,246.56,-169.66,138.686
00:46.8,2008.51,976.53,246.98,-169.52,135.46
00:46.8,2010.36,977.62,247.19,-169.49,132.219
00:46.9,2012.19,980.48,247.73,-169.5,128.981
00:47.0,2013.98,981.53,247.92,-169.58,125.74
00:47.0,2015.72,983.25,248.24,-169.71,123.742
00:47.0,2017.43,985.25,248.61,-169.94,122.423
00:47.1,2019.08,986.23,248.79,-170,119.191
00:47.1,2020.71,988.78,249.25,-170.09,115.95
00:47.2,2022.3,989.72,249.41,-170.32,112.712
00:47.3,2023.86,991.26,249.68,-170.81,109.471
00:47.3,2025.39,993.06,249.98,-171.48,106.246
00:47.4,2026.89,993.95,250.12,-172.11,106.603
00:47.4,2028.36,996.27,250.46,-173.41,106.132
00:47.5,2029.79,997.12,250.57,-173.7,104.079
00:47.5,2031.2,998.52,250.74,-174.17,102.199
00:47.5,2032.59,1000.17,250.91,-174.63,99.912
00:47.6,2033.94,1000.98,250.99,-174.95,97.588
00:47.7,2035.27,1003.09,251.17,-176.01,95.781
00:47.7,2036.57,1003.87,251.22,-176.44,93.547
00:47.7,2037.85,1005.14,251.3,-177.22,91.701
00:47.8,2039.1,1006.65,251.36,-178.32,90.452
