,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
00:43.2,1188.63,-275.6,-52.53,33.53,189.2,,,
00:43.2,1191.26,-277.79,-53.98,33.54,188.97,,,
00:43.3,1193.88,-279.98,-55.43,33.55,188.72,,,
00:43.4,1196.5,-282.16,-56.88,33.57,188.47,,,
00:43.4,1199.12,-284.34,-58.33,33.59,188.22,,,
00:43.5,1201.73,-286.52,-59.77,33.61,188,,,
00:43.5,1204.34,-288.69,-61.22,33.64,187.75,,,
00:43.6,1206.95,-290.86,-62.66,33.66,187.5,,,
00:43.6,1209.55,-293.02,-64.11,33.68,187.24,,,
00:43.6,1212.15,-295.19,-65.55,33.68,187,,,
00:43.7,1214.74,-297.35,-66.99,33.69,186.77,,,
00:43.7,1217.34,-299.5,-68.42,33.7,186.52,,,
00:43.8,1219.93,-301.66,-69.86,33.69,186.25,,,
00:43.8,1222.51,-303.81,-71.3,33.69,186,,,
00:43.9,1225.09,-305.95,-72.73,33.67,185.76,,,
00:44.0,1227.67,-308.1,-74.16,33.67,185.52,,,
00:44.0,1230.25,-310.24,-75.59,33.66,185.28,,,
00:44.0,1232.82,-312.38,-77.01,33.65,185.02,,,
00:44.1,1235.39,-314.52,-78.44,33.64,184.76,,,
00:44.1,1237.95,-316.65,-79.86,33.62,184.51,,,
00:44.2,1240.51,-318.78,-81.28,33.6,184.28,,,
00:44.2,1243.07,-320.91,-82.69,33.57,184.03,,,
00:44.3,1245.62,-323.04,-84.11,33.54,183.79,,,
00:44.4,1248.17,-325.17,-85.52,33.51,183.54,,,
00:44.4,1250.72,-327.29,-86.93,33.51,183.28,,,
00:44.5,1253.27,-329.41,-88.33,33.54,183.03,,,
00:44.5,1255.81,-331.53,-89.74,33.56,182.77,,,
00:44.5,1258.34,-333.64,-91.14,33.56,182.52,,,
00:44.6,1260.88,-335.75,-92.54,33.56,182.29,,,
00:44.7,1263.41,-337.86,-93.94,33.55,182.08,,,
00:44.7,1265.93,-339.96,-95.34,33.52,181.83,,,
00:44.8,1268.46,-342.07,-96.73,33.47,181.59,,,
00:44.8,1270.98,-344.17,-98.13,33.4,181.33,,,
00:44.8,1273.49,-346.27,-99.51,33.32,181.09,,,
00:44.9,1276.01,-348.37,-100.9,33.25,180.85,,,
00:45.0,1278.52,-350.46,-102.27,33.13,180.6,,,
00:45.0,1281.02,-352.56,-103.65,32.97,179.98,,,
00:45.0,1283.51,-354.65,-105.01,32.81,178.79,,,
00:45.1,1285.99,-356.72,-106.35,32.71,177.3,,,
00:45.2,1288.44,-358.78,-107.68,32.65,175.7,,,
00:45.2,1290.86,-360.82,-109,32.6,173.9,,,
00:45.2,1293.27,-362.84,-110.3,32.57,172.08,,,
00:45.3,1295.64,-364.85,-111.58,32.53,170.27,,,
00:45.4,1298,-366.83,-112.85,32.53,168.44,,,
00:45.4,1300.32,-368.79,-114.11,32.56,167.08,,,
00:45.5,1302.63,-370.73,-115.35,32.63,165.32,,,
00:45.5,1304.92,-372.65,-116.59,32.71,163.4,,,
00:45.6,1307.18,-374.55,-117.81,32.78,161.49,,,
00:45.6,1309.4,-376.42,-119.01,32.78,159.24,,,
00:45.6,1311.6,-378.27,-120.2,32.74,157.49,,,
00:45.7,1313.78,-380.1,-121.38,32.72,155.82,,,
00:45.8,1315.93,-381.91,-122.54,32.71,153.75,,,
00:45.8,1318.05,-383.7,-123.69,32.71,151.95,,,
00:45.8,1320.15,-385.46,-124.83,32.72,150.27,,,
00:45.9,1322.22,-387.21,-125.95,32.72,148.63,,,
00:46.0,1324.27,-388.93,-127.06,32.68,146.75,,,
00:46.0,1326.3,-390.64,-128.15,32.56,144.97,,,
00:46.0,1328.3,-392.32,-129.23,32.35,142.99,,,
00:46.1,1330.27,-393.98,-130.29,32.1,140.99,,,
00:46.2,1332.22,-395.63,-131.33,31.74,139.12,,,
00:46.2,1334.14,-397.25,-132.35,31.36,137.12,,,
00:46.3,1336.03,-398.86,-133.35,31.12,134.92,,,
00:46.3,1337.88,-400.44,-134.32,30.8,132.8,,,
00:46.3,1339.71,-402.01,-135.26,30.3,130.71,,,
00:46.4,1341.52,-403.56,-136.18,29.88,128.62,,,
00:46.5,1343.29,-405.09,-137.08,29.56,126.66,,,
00:46.5,1345.03,-406.6,-137.95,28.82,125.09,,,
00:46.5,1346.76,-408.11,-138.79,28.02,123.35,,,
00:46.6,1348.46,-409.6,-139.61,27.46,121.65,,,
00:46.7,1350.14,-411.08,-140.4,26.74,120.16,,,
00:46.7,1351.8,-412.56,-141.16,25.93,118.59,,,
00:46.7,1353.43,-414.02,-141.9,25.07,117.01,,,
00:46.8,1355.05,-415.47,-142.6,24.07,115.48,,,
00:46.8,1356.64,-416.91,-143.28,23.36,113.82,,,
00:46.9,1358.21,-418.34,-143.92,22.78,112.28,,,
00:47.0,1359.76,-419.77,-144.54,21.85,110.9,,,
00:47.0,1361.29,-421.18,-145.13,21.08,109.42,,,
00:47.0,1362.8,-422.58,-145.69,20.43,107.92,,,
00:47.1,1364.29,-423.97,-146.22,19.45,106.49,,,
00:47.1,1365.76,-425.35,-146.72,18.57,104.95,,,
00:47.2,1367.2,-426.72,-147.2,17.85,103.53,,,
00:47.3,1368.63,-428.07,-147.64,17.01,102.2,,,
00:47.3,1370.04,-429.42,-148.06,16.13,100.98,,,
00:47.4,1371.44,-430.76,-148.46,15.31,99.87,,,
00:47.4,1372.81,-432.09,-148.83,14.45,98.78,,,
00:47.5,1374.18,-433.41,-149.18,13.38,97.86,,,
00:47.5,1375.53,-434.72,-149.5,12.23,97.17,,,
00:47.5,1376.88,-436.04,-149.79,11.05,96.7,,,
00:47.6,1378.22,-437.35,-150.06,9.81,96.4,,,
00:47.7,1379.56,-438.67,-150.29,8.63,96.11,,,
00:47.7,1380.89,-439.98,-150.5,7.5,95.79,,,
00:47.7,1382.22,-441.3,-150.69,6.35,95.41,,,
00:47.8,1383.54,-442.61,-150.84,5.27,94.95,,,
00:47.8,1384.85,-443.92,-150.98,4.09,94.47,,,
00:47.9,1386.16,-445.22,-151.09,2.83,94.04,,,
00:47.9,1387.47,-446.53,-151.17,1.48,93.67,,,
00:48.0,1388.77,-447.82,-151.22,0.13,93.37,,,
00:48.1,1390.06,-449.12,-151.24,-0.91,93.11,,,
00:48.1,1391.35,-450.41,-151.24,-1.65,92.87,,,
00:48.1,1392.63,-451.7,-151.22,-2.53,92.68,,,
00:48.2,1393.92,-452.98,-151.18,-3.56,92.5,,,
00:48.3,1395.2,-454.26,-151.13,-4.36,92.31,,,
00:48.3,1396.48,-455.54,-151.06,-4.41,92.14,,,
00:48.3,1397.76,-456.82,-151,-3.39,91.91,,,
00:48.4,1399.04,-458.09,-150.95,-1.87,91.63,,,
00:48.5,1400.31,-459.36,-150.93,-0.36,91.31,,,
00:48.5,1401.58,-460.63,-150.93,1.11,90.99,,,
00:48.5,1402.84,-461.89,-150.96,2.82,90.7,,,
00:48.6,1404.09,-463.15,-151.02,4.83,90.42,,,
00:48.6,1405.35,-464.4,-151.1,6.89,90.08,,,
00:48.7,1406.59,-465.64,-151.2,8.74,89.52,,,
00:48.7,1407.83,-466.87,-151.34,10.34,88.63,,,
00:48.8,1409.05,-468.08,-151.5,11.74,87.66,,,
00:48.9,1410.26,-469.28,-151.7,13.19,86.69,,,
00:48.9,1411.46,-470.46,-151.91,14.64,85.82,,,
00:49.0,1412.64,-471.62,-152.16,15.81,84.99,,,
00:49.0,1413.81,-472.76,-152.42,16.6,84.06,,,
00:49.0,1414.97,-473.89,-152.71,17.23,83.05,,,
00:49.1,1416.12,-474.99,-153.01,17.85,82.04,,,
00:49.2,1417.25,-476.07,-153.34,18.39,81.1,,,
00:49.2,1418.37,-477.14,-153.69,18.9,80.17,,,
00:49.2,1419.48,-478.19,-154.04,19.58,79.21,,,
00:49.3,1420.57,-479.21,-154.42,20.54,78.31,,,
00:49.3,1421.65,-480.22,-154.81,21.89,77.36,,,
00:49.4,1422.73,-481.2,-155.24,24.89,76.27,,,
00:49.5,1423.79,-482.15,-155.7,29.7,75.56,,,
00:49.5,1424.84,-483.06,-156.22,35.42,75.08,,,
00:49.6,1425.88,-483.92,-156.79,39.08,74.78,,,
00:49.6,1426.91,-484.75,-157.42,39.87,74.73,,,
00:49.7,1427.95,-485.54,-158.1,39.06,74.78,,,
00:49.7,1428.99,-486.32,-158.77,38.84,74.59,,,
00:49.7,1430.02,-487.12,-159.43,39.12,74.43,,,
00:49.8,1431.06,-487.91,-160.09,39.54,74.27,,,
00:49.8,1432.09,-488.7,-160.76,40.14,74.1,,,
00:49.9,1433.12,-489.48,-161.43,40.94,73.92,,,
00:50.0,1434.14,-490.25,-162.11,41.93,73.74,,,
00:50.0,1435.17,-491,-162.8,43.07,73.55,,,
00:50.0,1436.19,-491.73,-163.51,44.37,73.34,,,
00:50.1,1437.2,-492.45,-164.23,45.78,73.12,,,
00:50.1,1438.22,-493.14,-164.97,47.27,72.88,,,
00:50.2,1439.23,-493.82,-165.72,48.83,72.63,,,
00:50.2,1440.24,-494.47,-166.49,50.44,72.37,,,
00:50.3,1441.24,-495.1,-167.27,52.05,72.11,,,
00:50.4,1442.24,-495.71,-168.07,53.6,71.84,,,
00:50.4,1443.24,-496.29,-168.87,55.09,71.56,,,
00:50.5,1444.23,-496.85,-169.69,56.65,71.26,,,
00:50.5,1445.22,-497.39,-170.52,58.28,70.98,,,
00:50.5,1446.2,-497.9,-171.36,59.86,70.7,,,
00:50.6,1447.19,-498.39,-172.21,61.29,70.43,,,
00:50.6,1448.16,-498.85,-173.07,62.61,70.13,,,
00:50.7,1449.13,-499.29,-173.94,64.1,69.81,,,
00:50.8,1450.1,-499.7,-174.81,65.77,69.52,,,
00:50.8,1451.07,-500.08,-175.7,67.31,69.27,,,
00:50.8,1452.03,-500.45,-176.59,68.65,68.97,,,
00:50.9,1452.98,-500.78,-177.48,69.97,68.67,,,
00:51.0,1453.93,-501.1,-178.38,71.43,68.38,,,
00:51.0,1454.88,-501.38,-179.28,73.04,68.07,,,
00:51.0,1455.83,-501.64,-180.19,74.85,67.72,,,
00:51.1,1456.77,-501.87,-181.1,76.8,67.42,,,
00:51.2,1457.71,-502.07,-182.01,78.45,67.14,,,
00:51.2,1458.64,-502.25,-182.92,79.75,66.86,,,
00:51.2,1459.56,-502.4,-183.84,80.8,66.64,,,
00:51.3,1460.49,-502.54,-184.75,82.21,66.69,,,
00:51.3,1461.42,-502.65,-185.68,83.93,66.86,,,
00:51.4,1462.35,-502.74,-186.6,85.69,67.08,,,
00:51.5,1463.28,-502.81,-187.53,87.35,67.46,,,
00:51.5,1464.22,-502.86,-188.47,88.8,67.67,,,
00:51.6,1465.16,-502.88,-189.41,89.99,67.87,,,
00:51.6,1466.1,-502.87,-190.35,91.03,67.96,,,
00:51.6,1467.05,-502.84,-191.3,92.1,68.17,,,
00:51.7,1468,-502.79,-192.25,93.37,68.54,,,
00:51.7,1468.95,-502.71,-193.2,94.79,68.96,,,
00:51.8,1469.92,-502.61,-194.15,96.23,69.47,,,
00:51.9,1470.89,-502.49,-195.11,97.57,69.97,,,
00:51.9,1471.86,-502.35,-196.08,98.84,70.6,,,
00:52.0,1472.85,-502.18,-197.05,100.13,71.35,,,
00:52.0,1473.85,-501.98,-198.03,101.44,72.1,,,
00:52.0,1474.86,-501.76,-199.01,102.71,72.84,,,
00:52.1,1475.87,-501.53,-200,104,73.76,,,
00:52.2,1476.9,-501.27,-201,105.43,74.72,,,
00:52.2,1477.95,-500.98,-202,107.11,75.63,,,
00:52.3,1479.01,-500.67,-203.01,108.95,76.5,,,
00:52.3,1480.08,-500.33,-204.02,110.73,77.35,,,
00:52.4,1481.16,-499.96,-205.04,112.33,78.31,,,
00:52.4,1482.25,-499.56,-206.06,113.86,79.3,,,
00:52.5,1483.36,-499.12,-207.08,115.35,80.33,,,
00:52.5,1484.48,-498.66,-208.1,116.69,81.34,,,
00:52.6,1485.62,-498.17,-209.12,117.85,82.36,,,
00:52.6,1486.77,-497.64,-210.15,118.84,83.45,,,
00:52.6,1487.94,-497.09,-211.18,119.79,84.6,,,
00:52.7,1489.12,-496.51,-212.21,120.58,85.9,,,
00:52.7,1490.32,-495.91,-213.25,121.14,87.32,,,
00:52.8,1491.55,-495.28,-214.3,121.42,88.82,,,
00:52.8,1492.79,-494.64,-215.36,121.52,90.34,,,
00:52.9,1494.05,-493.98,-216.45,121.53,91.77,,,
00:53.0,1495.34,-493.31,-217.54,121.58,92.88,,,
00:53.0,1496.64,-492.63,-218.65,121.63,94.08,,,
00:53.1,1497.95,-491.94,-219.77,121.67,95.57,,,
00:53.1,1499.29,-491.24,-220.91,121.71,97.17,,,
00:53.1,1500.65,-490.53,-222.06,121.73,98.57,,,
00:53.2,1502.03,-489.8,-223.24,121.75,99.9,,,
00:53.2,1503.43,-489.07,-224.42,121.72,101.28,,,
00:53.3,1504.84,-488.33,-225.63,121.62,102.61,,,
00:53.3,1506.28,-487.58,-226.85,121.46,103.88,,,
00:53.4,1507.73,-486.82,-228.09,121.26,105.13,,,
00:53.5,1509.2,-486.06,-229.34,121.05,106.42,,,
00:53.5,1510.68,-485.29,-230.62,120.78,107.64,,,
00:53.5,1512.19,-484.52,-231.91,120.5,108.93,,,
00:53.6,1513.71,-483.74,-233.22,120.24,110.36,,,
00:53.7,1515.25,-482.96,-234.55,119.93,111.71,,,
00:53.7,1516.81,-482.18,-235.9,119.54,112.97,,,
00:53.7,1518.39,-481.4,-237.27,119.09,114.33,,,
00:53.8,1519.99,-480.62,-238.66,118.57,115.65,,,
00:53.9,1521.6,-479.84,-240.08,117.99,116.96,,,
00:53.9,1523.24,-479.07,-241.52,117.37,118.28,,,
00:53.9,1524.89,-478.3,-242.98,116.71,119.58,,,
00:54.0,1526.56,-477.54,-244.47,116.06,120.81,,,
00:54.1,1528.24,-476.78,-245.97,115.31,121.95,,,
00:54.1,1529.94,-476.04,-247.5,114.51,123.04,,,
00:54.2,1531.66,-475.3,-249.06,113.7,124.22,,,
00:54.2,1533.39,-474.58,-250.63,113,125.46,,,
00:54.3,1535.14,-473.87,-252.23,112.48,126.77,,,
00:54.3,1536.91,-473.17,-253.86,111.89,127.83,,,
00:54.3,1538.7,-472.48,-255.5,111.29,128.94,,,
00:54.4,1540.5,-471.8,-257.17,110.86,130.21,,,
00:54.5,1542.31,-471.14,-258.86,110.44,131.49,,,
00:54.5,1544.15,-470.47,-260.57,110.3,133.03,,,
00:54.5,1546,-469.82,-262.31,110.35,134.23,,,
00:54.6,1547.87,-469.16,-264.06,110.08,134.65,,,
00:54.6,1549.75,-468.51,-265.82,109.43,135.56,,,
00:54.7,1551.64,-467.87,-267.59,108.8,136.82,,,
00:54.7,1553.55,-467.23,-269.4,108.24,138.22,,,
00:54.8,1555.48,-466.61,-271.22,107.71,139.64,,,
00:54.9,1557.43,-466,-273.07,107.32,140.98,,,
00:54.9,1559.4,-465.4,-274.95,106.97,142.35,,,
00:55.0,1561.38,-464.81,-276.84,106.57,143.7,,,
00:55.0,1563.39,-464.22,-278.76,106,144.95,,,
00:55.1,1565.41,-463.65,-280.7,105.16,146.07,,,
00:55.1,1567.45,-463.09,-282.66,104.32,147.35,,,
00:55.1,1569.5,-462.55,-284.64,103.9,148.59,,,
00:55.2,1571.57,-462.03,-286.64,103.17,149.41,,,
00:55.3,1573.65,-461.52,-288.66,102.29,150.4,,,
00:55.3,1575.75,-461.03,-290.7,101.67,151.62,,,
00:55.3,1577.86,-460.56,-292.76,101.06,152.81,,,
00:55.4,1579.99,-460.11,-294.85,100.31,153.96,,,
00:55.5,1582.14,-459.69,-296.95,99.68,155.16,,,
00:55.5,1584.3,-459.28,-299.07,99.15,156.42,,,
00:55.6,1586.48,-458.9,-301.22,98.76,157.74,,,
00:55.6,1588.68,-458.53,-303.39,98.43,158.97,,,
00:55.7,1590.9,-458.18,-305.58,97.87,159.94,,,
00:55.7,1593.12,-457.85,-307.78,97.16,160.97,,,
00:55.7,1595.37,-457.53,-310,96.42,161.93,,,
00:55.8,1597.62,-457.23,-312.24,95.49,162.84,,,
00:55.8,1599.89,-456.96,-314.49,94.37,163.8,,,
00:55.9,1602.17,-456.71,-316.76,93.38,164.95,,,
00:56.0,1604.47,-456.5,-319.04,92.84,166.04,,,
00:56.0,1606.78,-456.31,-321.35,92.41,166.96,,,
00:56.0,1609.11,-456.15,-323.67,91.85,168,,,
00:56.1,1611.45,-456.02,-326.01,91.52,169.16,,,
00:56.1,1613.8,-455.9,-328.36,91.47,170.1,,,
00:56.2,1616.17,-455.8,-330.73,91.3,170.66,,,
00:56.3,1618.54,-455.71,-333.1,90.53,171.3,,,
00:56.3,1620.93,-455.64,-335.48,89.94,172.46,,,
00:56.4,1623.33,-455.6,-337.89,89.85,173.61,,,
00:56.4,1625.75,-455.58,-340.3,89.84,174.65,,,
00:56.5,1628.18,-455.56,-342.73,89.69,175.13,,,
00:56.5,1630.61,-455.57,-345.17,89.51,174.99,,,
00:56.5,1633.04,-455.58,-347.6,89.31,174.84,,,
00:56.6,1635.47,-455.6,-350.02,89.19,174.71,,,
00:56.7,1637.89,-455.62,-352.45,89.1,174.59,,,
00:56.7,1640.32,-455.65,-354.87,89.07,174.49,,,
00:56.8,1642.74,-455.69,-357.29,89.07,174.35,,,
00:56.8,1645.16,-455.72,-359.71,89.27,174.19,,,
00:56.8,1647.58,-455.74,-362.13,89.66,174.03,,,
00:56.9,1650,-455.76,-364.55,90.14,173.87,,,
00:57.0,1652.41,-455.75,-366.96,90.62,173.69,,,
00:57.0,1654.82,-455.74,-369.37,91.17,173.49,,,
00:57.1,1657.23,-455.71,-371.78,91.69,173.27,,,
00:57.1,1659.63,-455.66,-374.18,92.27,173.03,,,
00:57.2,1662.03,-455.59,-376.58,92.86,172.79,,,
00:57.2,1664.43,-455.49,-378.98,93.34,172.57,,,
00:57.2,1666.83,-455.37,-381.37,93.89,172.35,,,
00:57.3,1669.22,-455.23,-383.76,94.55,172.12,,,
00:57.3,1671.61,-455.06,-386.14,95.27,171.88,,,
00:57.4,1673.99,-454.86,-388.52,95.94,171.63,,,
00:57.4,1676.37,-454.64,-390.89,96.64,171.4,,,
00:57.5,1678.75,-454.39,-393.26,97.34,171.15,,,
00:57.5,1681.13,-454.12,-395.62,98.16,170.91,,,
00:57.6,1683.5,-453.82,-397.97,98.78,170.65,,,
00:57.6,1685.87,-453.49,-400.32,99.24,170.41,,,
00:57.7,1688.23,-453.13,-402.65,99.82,170.19,,,
00:57.8,1690.6,-452.75,-404.99,100.49,169.95,,,
00:57.8,1692.95,-452.35,-407.31,101.3,169.7,,,
00:57.9,1695.31,-451.91,-409.62,102.06,169.42,,,
00:57.9,1697.66,-451.45,-411.93,102.64,169.16,,,
00:58.0,1700.01,-450.96,-414.22,103.14,168.92,,,
00:58.0,1702.35,-450.44,-416.51,103.59,168.71,,,
00:58.0,1704.69,-449.91,-418.79,104.45,168.46,,,
00:58.1,1707.03,-449.35,-421.06,105.68,168.19,,,
00:58.1,1709.37,-448.76,-423.32,106.61,167.88,,,
00:58.2,1711.69,-448.14,-425.57,107.47,167.57,,,
00:58.2,1714.02,-447.49,-427.8,108.38,167.27,,,
00:58.3,1716.34,-446.81,-430.02,109.23,166.98,,,
00:58.3,1718.66,-446.09,-432.22,110.03,166.67,,,
00:58.4,1720.97,-445.34,-434.41,110.84,166.33,,,
00:58.5,1723.28,-444.57,-436.58,111.46,165.61,,,
00:58.5,1725.57,-443.76,-438.73,111.87,164.5,,,
00:58.6,1727.84,-442.94,-440.85,112.32,163.22,,,
00:58.6,1730.1,-442.11,-442.95,112.85,161.78,,,
00:58.7,1732.34,-441.26,-445.01,113.15,160.21,,,
00:58.7,1734.55,-440.4,-447.06,113.49,158.6,,,
00:58.7,1736.74,-439.54,-449.07,114.03,156.94,,,
00:58.8,1738.91,-438.67,-451.05,114.5,155.25,,,
00:58.8,1741.05,-437.79,-453.01,114.9,153.69,,,
00:58.9,1743.18,-436.91,-454.95,115.47,152.2,,,
00:59.0,1745.28,-436.03,-456.86,116.35,150.54,,,
00:59.0,1747.36,-435.14,-458.73,117.21,148.5,,,
00:59.1,1749.4,-434.25,-460.57,117.59,146.37,,,
00:59.1,1751.42,-433.34,-462.38,117.57,144.36,,,
00:59.1,1753.41,-432.44,-464.16,117.65,142.45,,,
00:59.2,1755.38,-431.54,-465.9,117.84,140.48,,,
00:59.2,1757.32,-430.64,-467.62,117.97,138.36,,,
00:59.3,1759.22,-429.76,-469.31,118.25,136.24,,,
00:59.3,1761.1,-428.87,-470.96,118.57,134.06,,,
00:59.4,1762.95,-428,-472.59,118.96,131.82,,,
00:59.5,1764.76,-427.13,-474.18,119.2,129.46,,,
00:59.5,1766.54,-426.27,-475.74,119.27,127.2,,,
00:59.5,1768.3,-425.42,-477.27,119.32,125.09,,,
00:59.6,1770.02,-424.57,-478.78,119.41,123.03,,,
00:59.6,1771.71,-423.74,-480.25,119.6,121.11,,,
00:59.7,1773.38,-422.92,-481.71,119.82,119.05,,,
00:59.8,1775.02,-422.11,-483.13,119.99,116.85,,,
00:59.8,1776.63,-421.31,-484.53,120.16,114.71,,,
00:59.9,1778.21,-420.52,-485.89,120.27,112.52,,,
00:59.9,1779.75,-419.75,-487.23,120.35,110.34,,,
01:00.0,1781.27,-418.98,-488.54,120.38,108.13,,,
01:00.0,1782.76,-418.23,-489.83,120.42,106.11,,,
01:00.0,1784.22,-417.49,-491.08,120.52,104.19,,,
01:00.1,1785.65,-416.76,-492.32,120.67,102.31,,,
01:00.2,1787.06,-416.04,-493.53,120.97,100.47,,,
01:00.2,1788.44,-415.33,-494.72,121.4,98.6,,,
01:00.3,1789.8,-414.62,-495.87,121.94,96.72,,,
01:00.3,1791.13,-413.92,-497,122.48,95.11,,,
01:00.3,1792.44,-413.21,-498.11,122.96,93.74,,,
01:00.4,1793.74,-412.51,-499.19,123.44,92.53,,,
01:00.4,1795.01,-411.8,-500.25,124.01,91.43,,,
01:00.5,1796.28,-411.09,-501.3,124.73,90.39,,,
01:00.6,1797.53,-410.37,-502.32,125.54,89.38,,,
01:00.6,1798.76,-409.64,-503.32,126.38,88.37,,,
01:00.7,1799.98,-408.91,-504.29,127.32,87.34,,,
01:00.7,1801.19,-408.17,-505.25,128.48,86.25,,,
01:00.7,1802.38,-407.42,-506.17,129.68,85.13,,,
01:00.8,1803.55,-406.67,-507.07,130.89,83.93,,,
01:00.8,1804.71,-405.9,-507.94,132.22,82.7,,,
01:00.9,1805.85,-405.13,-508.78,133.64,81.46,,,
01:01.0,1806.97,-404.35,-509.59,134.97,80.21,,,
01:01.0,1808.08,-403.57,-510.37,136.22,79.01,,,
01:01.0,1809.17,-402.78,-511.12,137.41,77.87,,,
01:01.1,1810.24,-401.98,-511.84,138.49,76.72,,,
01:01.1,1811.3,-401.18,-512.53,139.75,75.63,,,
01:01.2,1812.34,-400.38,-513.19,141.27,74.71,,,
01:01.3,1813.38,-399.57,-513.83,142.8,73.93,,,
01:01.3,1814.4,-398.75,-514.44,144.12,73.13,,,
01:01.4,1815.41,-397.92,-515.02,145.52,72.24,,,
01:01.4,1816.41,-397.09,-515.57,147.18,71.42,,,
01:01.4,1817.39,-396.25,-516.09,148.96,70.66,,,
01:01.5,1818.37,-395.41,-516.59,150.72,70.07,,,
01:01.5,1819.35,-394.56,-517.05,152.46,69.69,,,
01:01.6,1820.31,-393.69,-517.48,154.17,69.42,,,
01:01.7,1821.28,-392.82,-517.88,155.91,69.15,,,
01:01.7,1822.24,-391.94,-518.26,157.68,68.89,,,
01:01.8,1823.19,-391.05,-518.6,159.45,68.62,,,
01:01.8,1824.15,-390.15,-518.92,161.3,68.35,,,
01:01.8,1825.1,-389.25,-519.21,163.15,68.07,,,
01:01.9,1826.04,-388.34,-519.47,165.05,67.77,,,
01:01.9,1826.98,-387.43,-519.69,166.96,67.49,,,
01:02.0,1827.92,-386.51,-519.89,168.74,67.23,,,
01:02.1,1828.85,-385.6,-520.06,170.34,66.97,,,
01:02.1,1829.78,-384.68,-520.19,171.94,66.69,,,
01:02.1,1830.71,-383.76,-520.3,173.7,66.42,,,
01:02.2,1831.63,-382.84,-520.39,175.63,66.3,,,
01:02.2,1832.55,-381.92,-520.44,177.63,66.66,,,
01:02.3,1833.49,-380.99,-520.47,107.44,67.33,,,
01:02.4,1834.43,-380.05,-520.47,-179.05,68.07,,,
01:02.4,1835.38,-379.1,-520.44,-177.63,68.79,,,
01:02.5,1836.34,-378.15,-520.39,-176.23,69.37,,,
01:02.5,1837.3,-377.18,-520.31,-174.92,69.54,,,
01:02.5,1838.27,-376.22,-520.2,-173.58,69.42,,,
01:02.6,1839.23,-375.27,-520.08,-171.94,69.19,,,
01:02.6,1840.2,-374.32,-519.92,-170.06,68.97,,,
01:02.7,1841.16,-373.38,-519.73,-168.19,69.16,,,
01:02.8,1842.12,-372.44,-519.52,-166.54,69.76,,,
01:02.8,1843.1,-371.5,-519.28,-165.08,70.6,,,
01:02.9,1844.09,-370.55,-519,-163.5,71.58,,,
01:02.9,1845.09,-369.6,-518.7,-161.65,72.58,,,
01:03.0,1846.11,-368.64,-518.35,-159.69,73.58,,,
01:03.0,1847.15,-367.69,-517.98,-157.98,74.55,,,
01:03.0,1848.19,-366.73,-517.57,-156.82,75.46,,,
01:03.1,1849.24,-365.76,-517.14,-155.73,76.41,,,
01:03.2,1850.31,-364.8,-516.69,-154.76,77.43,,,
01:03.2,1851.39,-363.82,-516.23,-153.96,78.08,,,
01:03.2,1852.47,-362.84,-515.75,-153.12,78.76,,,
01:03.3,1853.57,-361.86,-515.25,-152.16,79.46,,,
01:03.3,1854.69,-360.88,-514.74,-151.53,80.41,,,
01:03.4,1855.81,-359.89,-514.21,-151.33,81.77,,,
01:03.5,1856.96,-358.88,-513.66,-151.1,83.42,,,
01:03.5,1858.13,-357.86,-513.09,-150.7,84.93,,,
01:03.6,1859.32,-356.82,-512.5,-150.21,86.47,,,
